"","ï..FID","source","survey_cod","siteid","s_east","s_north","m_code","hull_sampl","hull_secti","s_date","taxon_name","phylum","class","F_order","family","genus","species","authority","aphia_id","Name","Year_","establishe","biosecurit","GlobalID","x","y"
"6114",194370,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9198a",1408327,4917263,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","08958ab8-2a0f-4896-a6f3-d4227d5434df",1408327,4917263
"6115",194372,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9198b",1408327,4917263,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","ca8fda66-b8fd-4dcb-83a6-7739db7a1c82",1408327,4917263
"6116",194374,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9200a",1407668,4916952,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","39925b58-0404-48f8-984a-6261827eef71",1407668,4916952
"6117",194377,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9200b",1407668,4916952,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","4a996349-8b96-4307-99c4-2053cd633ddf",1407668,4916952
"6118",194378,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9201a",1407568,4916922,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","95e21a03-52fb-4e7b-9056-f48946f6dd9b",1407568,4916922
"6119",194379,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9201b",1407568,4916922,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","054342a9-b69c-4a30-912d-350c11d24e82",1407568,4916922
"6120",194380,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9202a",1407438,4916912,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","c2f83665-4823-4937-a8e0-95c4a52c6c96",1407438,4916912
"6121",194381,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9202b",1407438,4916912,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","c191d95d-d8a0-4617-8fde-9e4cf63abfc0",1407438,4916912
"6122",194382,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9203a",1407549,4916891,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","177a36ee-1906-46a8-9692-9fce044e0a6d",1407549,4916891
"6123",194383,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9203b",1407549,4916891,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","0cd6e0fa-aaa2-44a6-a4be-2f2d54338224",1407549,4916891
"6124",194385,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9204a",1407328,4916762,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","867ef1ba-1039-45a9-88bd-08989cd732bd",1407328,4916762
"6125",194386,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9204b",1407328,4916762,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","afb5982c-7a3d-4179-963d-40edb09e8fe4",1407328,4916762
"6126",194387,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9205a",1407258,4916682,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","7c3f6d37-a121-40e7-876e-8c8b27ca6e1c",1407258,4916682
"6127",194388,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9205b",1407258,4916682,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","ae7d8b1d-fc8b-45b2-8590-6e0dbd98f07f",1407258,4916682
"6128",194389,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9206a",1406901,4916393,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","853b8855-09a5-45d6-a91b-c7b657f31982",1406901,4916393
"6129",194391,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9206b",1406901,4916393,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","487780e2-baa7-412d-a89d-e17dcd79c32e",1406901,4916393
"6130",194392,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9207a",1406579,4916341,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","db2e4970-1662-4ee1-884b-eb07d8efe0ef",1406579,4916341
"6131",194394,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9207b",1406579,4916341,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","e6ecf6c8-f3da-4f55-8f2e-80a0267cf8ff",1406579,4916341
"6132",194396,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9208a",1406499,4916271,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","f250f639-1704-42ce-b38f-02243b10d7d5",1406499,4916271
"6133",194398,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9208b",1406499,4916271,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","cc08d904-86d1-4026-a910-298ed10067e2",1406499,4916271
"6134",194400,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9209a",1406539,4916161,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","c70060db-53b9-4e7b-9cb1-8626e8f93721",1406539,4916161
"6135",194402,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9209b",1406539,4916161,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","aaa503d8-c041-4ada-96b4-7546c471bc60",1406539,4916161
"6136",194404,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9210b",1406819,4916141,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","f2b9989a-4812-4ae0-8410-0016f93342cb",1406819,4916141
"6137",194415,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9244a",1407964,4916963,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","bc6a9f29-687c-4506-8008-0cd8cc796719",1407964,4916963
"6138",194416,"Marine High Risk Site Surveillance","SVDUD9","SVDUD9244b",1407964,4916963,"VISD","no",NA,"September 8, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2009,"yes","Non-indigenous","86313b6e-73e6-45a0-8b06-a7d25f8b9c89",1407964,4916963
"6139",222297,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28024",1408238,4916671,"BSLD","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408238,4916671
"6140",222315,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28030",1408188,4916421,"BSLD","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408188,4916421
"6141",222507,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28137a",1414661,4922282,"CRBTP","no",NA,"March 5, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1414661,4922282
"6142",222607,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28181a",1408317,4917202,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408317,4917202
"6143",222610,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28181b",1408317,4917202,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408317,4917202
"6144",222611,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28182b",1408207,4917112,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408207,4917112
"6145",222612,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28183a",1407647,4916961,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407647,4916961
"6146",222614,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28183b",1407647,4916961,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407647,4916961
"6147",222618,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28184a",1407837,4916961,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407837,4916961
"6148",222621,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28184b",1407837,4916961,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407837,4916961
"6149",222623,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28185a",1407987,4916951,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407987,4916951
"6150",222624,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28185b",1407987,4916951,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407987,4916951
"6151",222628,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28186b",1407537,4916911,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407537,4916911
"6152",222631,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28188b",1407295,4916724,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407295,4916724
"6153",222634,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28189b",1407198,4916630,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407198,4916630
"6154",222636,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28190b",1407088,4916470,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407088,4916470
"6155",222637,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28191a",1406965,4916393,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406965,4916393
"6156",222639,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28192a",1406528,4916329,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406528,4916329
"6157",222642,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28193b",1406848,4916190,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406848,4916190
"6158",222643,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28194b",1406797,4916204,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406797,4916204
"6159",222644,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28195a",1406778,4916080,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406778,4916080
"6160",222645,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28196a",1415626,4924522,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415626,4924522
"6161",222646,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28196b",1415626,4924522,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415626,4924522
"6162",222647,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28198b",1415503,4923982,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415503,4923982
"6163",222648,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28199a",1415437,4923907,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415437,4923907
"6164",222649,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28199b",1415437,4923907,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415437,4923907
"6165",222650,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28201a",1415824,4923834,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415824,4923834
"6166",222651,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28201b",1415824,4923834,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415824,4923834
"6167",222652,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28202a",1415420,4923870,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415420,4923870
"6168",222653,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28202b",1415420,4923870,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415420,4923870
"6169",222654,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28203a",1415860,4923498,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415860,4923498
"6170",222655,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28203b",1415860,4923498,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415860,4923498
"6171",222656,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28204a",1415839,4923365,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415839,4923365
"6172",222657,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28204b",1415839,4923365,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415839,4923365
"6173",222658,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28205a",1415446,4924612,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415446,4924612
"6174",222659,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28205b",1415446,4924612,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415446,4924612
"6175",222660,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28206a",1415446,4924572,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415446,4924572
"6176",222661,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28206b",1415446,4924572,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415446,4924572
"6177",222662,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28207a",1415506,4924542,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415506,4924542
"6178",222663,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28207b",1415506,4924542,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415506,4924542
"6179",222664,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28208a",1415536,4924512,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415536,4924512
"6180",222665,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28208b",1415536,4924512,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415536,4924512
"6181",222667,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28209b",1409393,4917402,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1409393,4917402
"6182",222669,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28210a",1415614,4923429,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415614,4923429
"6183",222670,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28210b",1415614,4923429,"VISD","no",NA,"March 4, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415614,4923429
"6184",222679,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28219",1423285,4927072,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1423285,4927072
"6185",222681,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28220",1422794,4925847,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1422794,4925847
"6186",222686,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28222",1421723,4925537,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1421723,4925537
"6187",222708,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28232",1408103,4917249,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408103,4917249
"6188",222713,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28234",1411659,4919335,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1411659,4919335
"6189",222722,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28237",1415594,4925539,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415594,4925539
"6190",222730,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28240",1419484,4927094,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1419484,4927094
"6191",222735,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28242",1422216,4928384,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1422216,4928384
